Order ID,Customer Name,Category,Sub Category,,
OD556,Yadav,"Eggs, Meat & Fish",Eggs,,
OD557,Yusuf,Fruits & Veggies,Organic Vegetables,,
OD558,Ganesh,"Eggs, Meat & Fish",Eggs,,
OD559,Esther,Snacks,Noodles,,
OD560,Kumar,"Eggs, Meat & Fish",Fish,,
OD561,Yadav,Bakery,Breads & Buns,,
OD562,Esther,Fruits & Veggies,Organic Fruits,,
OD563,Ram,Fruits & Veggies,Fresh Vegetables,,
OD564,Shree,Fruits & Veggies,Organic Fruits,,
OD565,Akash,Beverages,Health Drinks,,
OD566,Amrish,Fruits & Veggies,Fresh Fruits,,
OD567,Ridhesh,Bakery,Biscuits,,
OD568,Surya,"Eggs, Meat & Fish",Eggs,,
OD569,Yusuf,Oil & Masala,Edible Oil & Ghee,,
OD570,Malik,Food Grains,Rice,,
OD571,Muneer,Bakery,Cakes,,
OD572,Hussain,Bakery,Breads & Buns,,
OD573,James,Bakery,Biscuits,,
OD574,Ridhesh,Fruits & Veggies,Fresh Vegetables,,
OD575,James,"Eggs, Meat & Fish",Eggs,,
OD576,Komal,Beverages,Health Drinks,,
OD577,Peer,Bakery,Biscuits,,
OD578,Vinne,Food Grains,Organic Staples,,
OD579,Komal,Fruits & Veggies,Organic Vegetables,,
OD580,Akash,Food Grains,Organic Staples,,
OD581,Ridhesh,Fruits & Veggies,Organic Fruits,,
OD582,Suresh,Beverages,Soft Drinks,,
OD583,Ramesh,Food Grains,Atta & Flour,,
OD584,Hussain,Fruits & Veggies,Fresh Fruits,,
OD585,Ramesh,"Eggs, Meat & Fish",Fish,,
OD586,Veronica,Snacks,Cookies,,
OD587,Aditi,Snacks,Chocolates,,
OD588,Amy,Oil & Masala,Spices,,
OD589,Amy,Food Grains,Rice,,
OD590,Veronica,Bakery,Cakes,,
OD591,Rumaiza,Oil & Masala,Masalas,,
OD592,Muneer,Fruits & Veggies,Organic Vegetables,,
OD593,Roshan,Food Grains,Dals & Pulses,,
OD594,Sudha,Oil & Masala,Spices,,
OD595,Kumar,Snacks,Noodles,,
OD596,Sudha,Food Grains,Rice,,
OD597,Yusuf,Beverages,Health Drinks,,
OD598,Kumar,"Eggs, Meat & Fish",Eggs,,
OD599,Arutra,"Eggs, Meat & Fish",Eggs,,
OD600,Adavan,Fruits & Veggies,Fresh Vegetables,,
OD601,Sudeep,Snacks,Chocolates,,
OD602,Anu,Beverages,Soft Drinks,,
OD603,Ravi,Oil & Masala,Spices,,
OD604,Ram,Snacks,Noodles,,
OD605,Peer,Beverages,Health Drinks,,
OD606,James,Beverages,Health Drinks,,
OD607,Yusuf,Beverages,Soft Drinks,,
OD608,Sharon,Oil & Masala,Spices,,
OD609,Rumaiza,"Eggs, Meat & Fish",Eggs,,
OD610,Komal,Fruits & Veggies,Organic Fruits,,
OD611,Ganesh,Snacks,Noodles,,
OD612,Sudeep,Food Grains,Atta & Flour,,
OD613,Mathew,Snacks,Chocolates,,
OD614,Jonas,Beverages,Health Drinks,,
OD615,Anu,Snacks,Noodles,,
OD616,Vidya,Food Grains,Atta & Flour,,
OD617,Sundar,Food Grains,Atta & Flour,,
OD618,Sheeba,"Eggs, Meat & Fish",Mutton,,
OD619,Sudeep,"Eggs, Meat & Fish",Fish,,
OD620,Veena,Bakery,Biscuits,,
OD621,Malik,Snacks,Chocolates,,
OD622,Shah,"Eggs, Meat & Fish",Mutton,,
OD623,Haseena,Beverages,Health Drinks,,
OD624,Shree,Bakery,Biscuits,,
OD625,Surya,"Eggs, Meat & Fish",Eggs,,
OD626,Hafiz,Fruits & Veggies,Organic Vegetables,,
OD627,Akash,Food Grains,Atta & Flour,,
OD628,Alan,Fruits & Veggies,Organic Vegetables,,
OD629,Esther,Beverages,Soft Drinks,,
OD630,Harish,Beverages,Soft Drinks,,
OD631,Hafiz,"Eggs, Meat & Fish",Chicken,,
OD632,Willams,Bakery,Biscuits,,
OD633,Rumaiza,Food Grains,Rice,,
OD634,Sudha,"Eggs, Meat & Fish",Eggs,,
OD635,Amy,"Eggs, Meat & Fish",Fish,,
OD636,Verma,Bakery,Biscuits,,
OD637,Haseena,Food Grains,Atta & Flour,,
OD638,Shree,Bakery,Breads & Buns,,
OD639,Vidya,Bakery,Breads & Buns,,
OD640,Vinne,Snacks,Cookies,,
OD641,Hafiz,Oil & Masala,Spices,,
OD642,Muneer,Food Grains,Atta & Flour,,
OD643,Veena,Food Grains,Atta & Flour,,
OD644,Verma,Oil & Masala,Spices,,
OD645,Esther,Snacks,Noodles,,
OD646,Hussain,"Eggs, Meat & Fish",Eggs,,
OD647,Malik,Snacks,Noodles,,
OD648,Aditi,Beverages,Health Drinks,,
OD649,Suresh,"Eggs, Meat & Fish",Fish,,
OD650,Amy,Snacks,Chocolates,,
OD651,Jackson,Food Grains,Rice,,
OD652,Ramesh,"Eggs, Meat & Fish",Fish,,
OD653,Shree,Fruits & Veggies,Organic Vegetables,,
OD654,Aditi,Oil & Masala,Edible Oil & Ghee,,
OD655,Rumaiza,Bakery,Cakes,,
OD656,Yusuf,Food Grains,Rice,,
OD657,Yusuf,Snacks,Chocolates,,
OD658,Peer,Beverages,Health Drinks,,
OD659,Jackson,Oil & Masala,Masalas,,
OD660,Ridhesh,Beverages,Soft Drinks,,
OD661,Ganesh,Fruits & Veggies,Fresh Fruits,,
OD662,Komal,Bakery,Cakes,,
OD663,Ramesh,Beverages,Soft Drinks,,
OD664,Ganesh,Snacks,Chocolates,,
OD665,Arutra,Fruits & Veggies,Fresh Vegetables,,
OD666,Jackson,Food Grains,Atta & Flour,,
OD667,Jonas,Food Grains,Rice,,
OD668,Willams,Beverages,Health Drinks,,
OD669,Kumar,"Eggs, Meat & Fish",Fish,,
OD670,Roshan,Snacks,Noodles,,
OD671,Shree,"Eggs, Meat & Fish",Fish,,
OD672,Ram,Oil & Masala,Spices,,
OD673,Akash,Fruits & Veggies,Fresh Vegetables,,
OD674,Arutra,"Eggs, Meat & Fish",Eggs,,
OD675,Adavan,Food Grains,Organic Staples,,
OD676,Vidya,Bakery,Cakes,,
OD677,Vidya,Snacks,Cookies,,
OD678,Komal,"Eggs, Meat & Fish",Chicken,,
OD679,Ganesh,Beverages,Health Drinks,,
OD680,Sabeela,"Eggs, Meat & Fish",Fish,,
OD681,Komal,Beverages,Health Drinks,,
OD682,Mathew,Oil & Masala,Spices,,
OD683,Verma,"Eggs, Meat & Fish",Chicken,,
OD684,Suresh,Snacks,Chocolates,,
OD685,Ram,Snacks,Noodles,,
OD686,Amy,Oil & Masala,Spices,,
OD687,Sudha,Oil & Masala,Masalas,,
OD688,Yusuf,Bakery,Cakes,,
OD689,Shah,Oil & Masala,Masalas,,
OD690,Yusuf,Food Grains,Rice,,
OD691,Jonas,Food Grains,Organic Staples,,
OD692,Yadav,"Eggs, Meat & Fish",Chicken,,
OD693,Harish,Oil & Masala,Spices,,
OD694,James,Bakery,Breads & Buns,,
OD695,Mathew,Bakery,Biscuits,,
OD696,Esther,"Eggs, Meat & Fish",Mutton,,
OD697,Yusuf,Oil & Masala,Masalas,,
OD698,Akash,Beverages,Health Drinks,,
OD699,Willams,"Eggs, Meat & Fish",Chicken,,
OD700,Haseena,Oil & Masala,Edible Oil & Ghee,,
OD701,Sharon,Beverages,Health Drinks,,
OD702,Komal,Bakery,Breads & Buns,,
OD703,Vince,Oil & Masala,Spices,,
OD704,James,Bakery,Biscuits,,
OD705,Adavan,Food Grains,Dals & Pulses,,
OD706,Shree,"Eggs, Meat & Fish",Chicken,,
OD707,Roshan,Snacks,Chocolates,,
OD708,Sudeep,Oil & Masala,Masalas,,
OD709,Amrish,Beverages,Soft Drinks,,
OD710,Yadav,Bakery,Breads & Buns,,
OD711,Roshan,Food Grains,Atta & Flour,,
OD712,Sabeela,Snacks,Noodles,,
OD713,Akash,"Eggs, Meat & Fish",Eggs,,
OD714,Krithika,Food Grains,Atta & Flour,,
OD715,Veena,Food Grains,Dals & Pulses,,
OD716,Amy,Food Grains,Dals & Pulses,,
OD717,James,Fruits & Veggies,Fresh Fruits,,
OD718,Arvind,Bakery,Breads & Buns,,
OD719,Sharon,"Eggs, Meat & Fish",Eggs,,
OD720,Sharon,Fruits & Veggies,Fresh Vegetables,,
OD721,Sabeela,Beverages,Soft Drinks,,
OD722,Hussain,Bakery,Cakes,,
OD723,Veena,Oil & Masala,Edible Oil & Ghee,,
OD724,Krithika,"Eggs, Meat & Fish",Fish,,
OD725,Kumar,Food Grains,Dals & Pulses,,
OD726,Ridhesh,Food Grains,Dals & Pulses,,
OD727,Verma,"Eggs, Meat & Fish",Chicken,,
OD728,Ganesh,Beverages,Health Drinks,,
OD729,Jonas,Oil & Masala,Masalas,,
OD730,Sudeep,Oil & Masala,Masalas,,
OD731,Verma,"Eggs, Meat & Fish",Eggs,,
OD732,Hafiz,Bakery,Cakes,,
OD733,Yadav,Bakery,Breads & Buns,,
OD734,Akash,Beverages,Soft Drinks,,
OD735,Arvind,Oil & Masala,Spices,,
OD736,James,Snacks,Noodles,,
OD737,Komal,Snacks,Cookies,,
OD738,Ravi,Snacks,Noodles,,
OD739,Arvind,Oil & Masala,Edible Oil & Ghee,,
OD740,Haseena,Bakery,Cakes,,
OD741,Vinne,Beverages,Health Drinks,,
OD742,Sudha,Snacks,Chocolates,,
OD743,James,Food Grains,Organic Staples,,
OD744,Arvind,Bakery,Cakes,,
OD745,Verma,Food Grains,Organic Staples,,
OD746,Harish,"Eggs, Meat & Fish",Chicken,,
OD747,Esther,Oil & Masala,Spices,,
OD748,Ramesh,"Eggs, Meat & Fish",Mutton,,
OD749,Ram,Fruits & Veggies,Fresh Vegetables,,
OD750,Adavan,"Eggs, Meat & Fish",Eggs,,
OD751,Ridhesh,Oil & Masala,Edible Oil & Ghee,,
OD752,Hafiz,Fruits & Veggies,Organic Fruits,,
OD753,Alan,Food Grains,Rice,,
OD754,Vidya,"Eggs, Meat & Fish",Eggs,,
OD755,Veena,Bakery,Cakes,,
OD756,Muneer,Beverages,Soft Drinks,,
OD757,Arutra,Snacks,Noodles,,
OD758,Ridhesh,Fruits & Veggies,Fresh Fruits,,
OD759,Rumaiza,Bakery,Cakes,,
OD760,Adavan,"Eggs, Meat & Fish",Fish,,
OD761,Rumaiza,Beverages,Health Drinks,,
OD762,Krithika,Food Grains,Atta & Flour,,
OD763,Ramesh,Snacks,Chocolates,,
OD764,Amrish,Beverages,Health Drinks,,
OD765,Adavan,"Eggs, Meat & Fish",Chicken,,
OD766,Kumar,Beverages,Health Drinks,,
OD767,Arutra,Snacks,Noodles,,
OD768,Akash,Food Grains,Atta & Flour,,
OD769,Muneer,Food Grains,Atta & Flour,,
OD770,Ganesh,Food Grains,Rice,,
OD771,Ravi,"Eggs, Meat & Fish",Fish,,
OD772,Shree,"Eggs, Meat & Fish",Fish,,
OD773,Sudeep,Food Grains,Organic Staples,,
OD774,Shah,Oil & Masala,Spices,,
OD775,Rumaiza,Fruits & Veggies,Organic Fruits,,
OD776,Arvind,Beverages,Health Drinks,,
OD777,Komal,Snacks,Cookies,,
OD778,Veena,Food Grains,Rice,,
OD779,Adavan,Food Grains,Dals & Pulses,,
OD780,Harish,"Eggs, Meat & Fish",Eggs,,
OD781,Vince,Bakery,Cakes,,
OD782,Yusuf,"Eggs, Meat & Fish",Eggs,,
OD783,Sabeela,Food Grains,Rice,,
OD784,Sabeela,Food Grains,Dals & Pulses,,
OD785,Vinne,"Eggs, Meat & Fish",Eggs,,
OD786,Adavan,"Eggs, Meat & Fish",Chicken,,
OD787,Anu,Bakery,Breads & Buns,,
OD788,Arvind,Snacks,Cookies,,
OD789,Ridhesh,Snacks,Cookies,,
OD790,Sundar,Snacks,Noodles,,
OD791,Harish,Food Grains,Dals & Pulses,,
OD792,Aditi,Bakery,Breads & Buns,,
OD793,Sudha,Fruits & Veggies,Fresh Fruits,,
OD794,Adavan,Snacks,Chocolates,,
OD795,Sheeba,Oil & Masala,Spices,,
OD796,Jonas,Food Grains,Organic Staples,,
OD797,Surya,Food Grains,Organic Staples,,
OD798,Ganesh,Food Grains,Organic Staples,,
OD799,Sheeba,Beverages,Health Drinks,,
OD800,Jackson,Fruits & Veggies,Organic Vegetables,,
OD801,Vince,Snacks,Cookies,,
OD802,Aditi,Fruits & Veggies,Organic Vegetables,,
OD803,Ravi,"Eggs, Meat & Fish",Eggs,,
OD804,Hafiz,Food Grains,Dals & Pulses,,
OD805,Hafiz,Bakery,Cakes,,
OD806,Akash,Snacks,Noodles,,
OD807,Ganesh,Food Grains,Atta & Flour,,
OD808,Peer,Bakery,Biscuits,,
OD809,Komal,"Eggs, Meat & Fish",Fish,,
OD810,Vince,Fruits & Veggies,Fresh Fruits,,
OD811,Ram,"Eggs, Meat & Fish",Eggs,,
OD812,Yadav,"Eggs, Meat & Fish",Fish,,
OD813,Arutra,Bakery,Breads & Buns,,
OD814,Malik,Snacks,Noodles,,
OD815,Adavan,Fruits & Veggies,Organic Fruits,,
OD816,Rumaiza,Beverages,Soft Drinks,,
OD817,Shree,Beverages,Soft Drinks,,
OD818,Vinne,Bakery,Breads & Buns,,
OD819,Ram,Snacks,Chocolates,,
OD820,Vinne,Beverages,Soft Drinks,,
OD821,Krithika,Fruits & Veggies,Fresh Vegetables,,
OD822,Roshan,Beverages,Health Drinks,,
OD823,Kumar,Bakery,Biscuits,,
OD824,Verma,Food Grains,Organic Staples,,
OD825,Mathew,Snacks,Chocolates,,
OD826,Vinne,Snacks,Cookies,,
OD827,Rumaiza,Bakery,Cakes,,
OD828,Jackson,Bakery,Breads & Buns,,
OD829,Arvind,Food Grains,Dals & Pulses,,
OD830,Roshan,"Eggs, Meat & Fish",Chicken,,
OD831,Verma,Beverages,Soft Drinks,,
OD832,Alan,Snacks,Cookies,,
OD833,Verma,Beverages,Soft Drinks,,
OD834,Harish,Food Grains,Organic Staples,,
OD835,Veena,Food Grains,Atta & Flour,,
OD836,Esther,Beverages,Soft Drinks,,
OD837,Ravi,Snacks,Noodles,,
OD838,Sudeep,Bakery,Breads & Buns,,
OD839,Yadav,"Eggs, Meat & Fish",Eggs,,
OD840,Sundar,Oil & Masala,Spices,,
OD841,Sudha,"Eggs, Meat & Fish",Mutton,,
OD842,Sundar,Food Grains,Atta & Flour,,
OD843,Ravi,"Eggs, Meat & Fish",Chicken,,
OD844,Akash,Food Grains,Rice,,
OD845,Ravi,Beverages,Soft Drinks,,
OD846,Suresh,Beverages,Health Drinks,,
OD847,Peer,Food Grains,Organic Staples,,
OD848,Verma,Bakery,Cakes,,
OD849,Adavan,Oil & Masala,Masalas,,
OD850,Veena,Fruits & Veggies,Fresh Vegetables,,
OD851,Sudha,Beverages,Health Drinks,,
OD852,Haseena,"Eggs, Meat & Fish",Fish,,
OD853,Malik,"Eggs, Meat & Fish",Eggs,,
OD854,Kumar,Bakery,Cakes,,
OD855,Suresh,Oil & Masala,Spices,,
OD856,Surya,Snacks,Noodles,,
OD857,Harish,Food Grains,Organic Staples,,
OD858,Veronica,Food Grains,Dals & Pulses,,
OD859,Amrish,Bakery,Biscuits,,
OD860,Anu,"Eggs, Meat & Fish",Mutton,,
OD861,Hafiz,Food Grains,Atta & Flour,,
OD862,Ramesh,Bakery,Breads & Buns,,
OD863,Shree,Food Grains,Dals & Pulses,,
OD864,Jackson,"Eggs, Meat & Fish",Mutton,,
OD865,Yusuf,Food Grains,Atta & Flour,,
OD866,Adavan,"Eggs, Meat & Fish",Chicken,,
OD867,Arutra,"Eggs, Meat & Fish",Fish,,
OD868,Sharon,Beverages,Health Drinks,,
OD869,Komal,Beverages,Health Drinks,,
OD870,Arvind,Food Grains,Organic Staples,,
OD871,Haseena,Bakery,Breads & Buns,,
OD872,Hussain,Oil & Masala,Edible Oil & Ghee,,
OD873,Arutra,"Eggs, Meat & Fish",Fish,,
OD874,Sudeep,Fruits & Veggies,Organic Vegetables,,
OD875,Rumaiza,Food Grains,Atta & Flour,,
OD876,Vince,Beverages,Soft Drinks,,
OD877,Ridhesh,Oil & Masala,Spices,,
OD878,Ravi,Bakery,Cakes,,
OD879,Sudeep,Food Grains,Rice,,
OD880,Vidya,Bakery,Cakes,,
OD881,Veronica,Beverages,Health Drinks,,
OD882,Ridhesh,Fruits & Veggies,Organic Vegetables,,
OD883,Arvind,Bakery,Breads & Buns,,
OD884,Shree,Fruits & Veggies,Fresh Vegetables,,
OD885,Amy,Snacks,Cookies,,
OD886,Suresh,Oil & Masala,Edible Oil & Ghee,,
OD887,Sheeba,Food Grains,Organic Staples,,
OD888,Ganesh,Food Grains,Atta & Flour,,
OD889,Willams,Beverages,Health Drinks,,
OD890,Rumaiza,Bakery,Breads & Buns,,
OD891,Kumar,Bakery,Breads & Buns,,
OD892,Haseena,Food Grains,Dals & Pulses,,
OD893,Adavan,Snacks,Noodles,,
OD894,Rumaiza,Oil & Masala,Spices,,
OD895,Malik,Oil & Masala,Masalas,,
OD896,Rumaiza,Food Grains,Atta & Flour,,
OD897,Jonas,Food Grains,Dals & Pulses,,
OD898,Arutra,Fruits & Veggies,Organic Fruits,,
OD899,Adavan,"Eggs, Meat & Fish",Eggs,,
OD900,Haseena,Beverages,Soft Drinks,,
OD901,Sheeba,Snacks,Chocolates,,
OD902,Yusuf,"Eggs, Meat & Fish",Fish,,
OD903,Veronica,"Eggs, Meat & Fish",Chicken,,
OD904,James,Oil & Masala,Edible Oil & Ghee,,
OD905,Amrish,Beverages,Health Drinks,,
OD906,Ganesh,Snacks,Noodles,,
OD907,Veena,Snacks,Chocolates,,
OD908,Arvind,Snacks,Cookies,,
OD909,Mathew,Snacks,Chocolates,,
OD910,Amy,Food Grains,Dals & Pulses,,
OD911,Roshan,Fruits & Veggies,Organic Vegetables,,
OD912,Malik,Food Grains,Dals & Pulses,,
OD913,Ridhesh,Beverages,Health Drinks,,
OD914,Mathew,Bakery,Cakes,,
OD915,Sabeela,Food Grains,Rice,,
OD916,Ridhesh,Beverages,Soft Drinks,,
OD917,Jackson,"Eggs, Meat & Fish",Eggs,,
OD918,Ravi,Oil & Masala,Spices,,
OD919,Suresh,Snacks,Chocolates,,
OD920,Hussain,Bakery,Cakes,,
OD921,Hussain,"Eggs, Meat & Fish",Fish,,
OD922,Willams,"Eggs, Meat & Fish",Chicken,,
OD923,Surya,Food Grains,Organic Staples,,
OD924,Veronica,Snacks,Noodles,,
OD925,Rumaiza,Food Grains,Dals & Pulses,,
OD926,Esther,Bakery,Biscuits,,
OD927,Rumaiza,Oil & Masala,Spices,,
OD928,Sharon,Snacks,Noodles,,
OD929,James,Bakery,Biscuits,,
OD930,Shah,Beverages,Soft Drinks,,
OD931,Hussain,Food Grains,Rice,,
OD932,Muneer,Bakery,Cakes,,
OD933,Veronica,Fruits & Veggies,Fresh Vegetables,,
OD934,Muneer,Fruits & Veggies,Organic Fruits,,
OD935,Shah,Snacks,Chocolates,,
OD936,Veena,Oil & Masala,Spices,,
OD937,Ravi,Beverages,Soft Drinks,,
OD938,Haseena,Bakery,Cakes,,
OD939,Rumaiza,Bakery,Biscuits,,
OD940,Yadav,Oil & Masala,Edible Oil & Ghee,,
OD941,Amy,Fruits & Veggies,Fresh Vegetables,,
OD942,Vinne,Oil & Masala,Masalas,,
OD943,Vince,Bakery,Biscuits,,
OD944,Alan,Food Grains,Atta & Flour,,
OD945,James,Fruits & Veggies,Organic Fruits,,
OD946,Ravi,Oil & Masala,Spices,,
OD947,Vinne,Fruits & Veggies,Fresh Vegetables,,
OD948,Amy,Snacks,Chocolates,,
OD949,Shree,Beverages,Soft Drinks,,
OD950,Malik,Food Grains,Dals & Pulses,,
OD951,Malik,Oil & Masala,Masalas,,
OD952,Amy,Food Grains,Atta & Flour,,
OD953,Ridhesh,Snacks,Chocolates,,
OD954,James,Fruits & Veggies,Fresh Vegetables,,
OD955,Sharon,Oil & Masala,Spices,,
OD956,Vince,Fruits & Veggies,Organic Vegetables,,
OD957,Ravi,"Eggs, Meat & Fish",Eggs,,
OD958,Akash,"Eggs, Meat & Fish",Chicken,,
OD959,Alan,"Eggs, Meat & Fish",Chicken,,
OD960,Vince,Bakery,Biscuits,,
OD961,Yusuf,Snacks,Chocolates,,
OD962,Muneer,Beverages,Soft Drinks,,
OD963,Verma,Bakery,Breads & Buns,,
OD964,Veena,Oil & Masala,Edible Oil & Ghee,,
OD965,Roshan,Snacks,Noodles,,
OD966,Yusuf,Bakery,Cakes,,
OD967,Esther,Oil & Masala,Edible Oil & Ghee,,
OD968,Sabeela,Bakery,Breads & Buns,,
OD969,Rumaiza,Bakery,Cakes,,
OD970,Krithika,"Eggs, Meat & Fish",Mutton,,
OD971,Krithika,Food Grains,Rice,,
OD972,Amrish,Beverages,Health Drinks,,
OD973,Vidya,Oil & Masala,Spices,,
OD974,Rumaiza,"Eggs, Meat & Fish",Mutton,,
OD975,Ram,Food Grains,Organic Staples,,
OD976,Mathew,Bakery,Cakes,,
OD977,Hafiz,Fruits & Veggies,Fresh Vegetables,,
OD978,Verma,"Eggs, Meat & Fish",Fish,,
OD979,Willams,"Eggs, Meat & Fish",Mutton,,
OD980,Veena,Bakery,Breads & Buns,,
OD981,Sharon,Snacks,Chocolates,,
OD982,Ram,Food Grains,Dals & Pulses,,
OD983,Haseena,Oil & Masala,Edible Oil & Ghee,,
OD984,Ram,Beverages,Soft Drinks,,
OD985,Veena,Bakery,Biscuits,,
OD986,Alan,"Eggs, Meat & Fish",Fish,,
OD987,Harish,Snacks,Noodles,,
OD988,Peer,"Eggs, Meat & Fish",Fish,,
OD989,Arvind,Oil & Masala,Spices,,
OD990,Harish,Snacks,Chocolates,,
OD991,Rumaiza,Snacks,Cookies,,
OD992,Aditi,Food Grains,Rice,,
OD993,Roshan,Bakery,Biscuits,,
OD994,Jackson,Beverages,Health Drinks,,
OD995,Kumar,Snacks,Cookies,,
OD996,Amrish,Fruits & Veggies,Fresh Vegetables,,
OD997,Sharon,Snacks,Chocolates,,
OD998,Ram,Oil & Masala,Edible Oil & Ghee,,
OD999,Harish,Beverages,Soft Drinks,,
OD1000,Rumaiza,Bakery,Breads & Buns,,
OD1001,Sudeep,Snacks,Cookies,,
OD1002,Kumar,Beverages,Health Drinks,,
OD1003,Malik,Bakery,Cakes,,
OD1004,Yusuf,Snacks,Chocolates,,
OD1005,Anu,"Eggs, Meat & Fish",Fish,,
OD1006,Ravi,Snacks,Chocolates,,
OD1007,Amy,Oil & Masala,Spices,,
OD1008,Harish,Fruits & Veggies,Fresh Vegetables,,
OD1009,James,Snacks,Cookies,,
OD1010,Mathew,Food Grains,Organic Staples,,
OD1011,Shah,"Eggs, Meat & Fish",Eggs,,
OD1012,Vidya,Snacks,Chocolates,,
OD1013,Harish,"Eggs, Meat & Fish",Fish,,
OD1014,Roshan,"Eggs, Meat & Fish",Fish,,
OD1015,Jackson,Fruits & Veggies,Fresh Vegetables,,
OD1016,Yusuf,Oil & Masala,Spices,,
OD1017,Amrish,Bakery,Breads & Buns,,
OD1018,Jackson,"Eggs, Meat & Fish",Fish,,
OD1019,Sharon,Fruits & Veggies,Organic Vegetables,,
OD1020,Amy,Beverages,Health Drinks,,
OD1021,Ganesh,Food Grains,Dals & Pulses,,
OD1022,Jackson,Oil & Masala,Spices,,
OD1023,Adavan,Food Grains,Atta & Flour,,
OD1024,Jackson,"Eggs, Meat & Fish",Eggs,,
OD1025,Willams,Bakery,Biscuits,,
OD1026,Ram,Beverages,Soft Drinks,,
OD1027,Suresh,Food Grains,Atta & Flour,,
OD1028,Kumar,Beverages,Health Drinks,,
OD1029,Veronica,Snacks,Noodles,,
OD1030,Ram,Snacks,Cookies,,
OD1031,Ganesh,Snacks,Noodles,,
OD1032,Haseena,"Eggs, Meat & Fish",Chicken,,
OD1033,Rumaiza,Snacks,Chocolates,,
OD1034,Malik,Oil & Masala,Spices,,
OD1035,Sabeela,Food Grains,Atta & Flour,,
OD1036,Peer,Beverages,Health Drinks,,
OD1037,Anu,Fruits & Veggies,Fresh Fruits,,
OD1038,Ravi,Snacks,Cookies,,
OD1039,Amrish,"Eggs, Meat & Fish",Mutton,,
OD1040,Amrish,Beverages,Health Drinks,,
OD1041,Muneer,Fruits & Veggies,Organic Vegetables,,
OD1042,Hussain,"Eggs, Meat & Fish",Chicken,,
OD1043,Krithika,Beverages,Health Drinks,,
OD1044,Komal,Food Grains,Atta & Flour,,
OD1045,Mathew,Food Grains,Organic Staples,,
OD1046,Jonas,Fruits & Veggies,Fresh Vegetables,,
OD1047,Hussain,Bakery,Cakes,,
OD1048,Ramesh,Food Grains,Atta & Flour,,
OD1049,Esther,Bakery,Biscuits,,
OD1050,Jackson,Snacks,Cookies,,
OD1051,Peer,Bakery,Breads & Buns,,
OD1052,Vidya,Oil & Masala,Spices,,
OD1053,James,Oil & Masala,Edible Oil & Ghee,,
OD1054,Yusuf,Oil & Masala,Masalas,,
OD1055,Ridhesh,"Eggs, Meat & Fish",Eggs,,
OD1056,Willams,Beverages,Health Drinks,,
OD1057,Ganesh,Snacks,Cookies,,
OD1058,Ravi,Beverages,Health Drinks,,
OD1059,Verma,Beverages,Health Drinks,,
OD1060,Sudha,Bakery,Biscuits,,
OD1061,Willams,Fruits & Veggies,Organic Fruits,,
OD1062,Amrish,Bakery,Cakes,,
OD1063,Shree,Oil & Masala,Masalas,,
OD1064,Jonas,Fruits & Veggies,Organic Fruits,,
OD1065,Sheeba,Oil & Masala,Spices,,
OD1066,Surya,Fruits & Veggies,Organic Fruits,,
OD1067,Sundar,Fruits & Veggies,Organic Vegetables,,
OD1068,Ram,Fruits & Veggies,Organic Vegetables,,
OD1069,Malik,Oil & Masala,Masalas,,
OD1070,Ganesh,Bakery,Breads & Buns,,
OD1071,Peer,Food Grains,Organic Staples,,
OD1072,Roshan,"Eggs, Meat & Fish",Mutton,,
OD1073,Willams,Bakery,Cakes,,
OD1074,Amy,Beverages,Health Drinks,,
OD1075,Sudha,Beverages,Health Drinks,,
OD1076,Sheeba,Oil & Masala,Masalas,,
OD1077,Shree,Food Grains,Dals & Pulses,,
OD1078,Anu,Oil & Masala,Masalas,,
OD1079,Vinne,Fruits & Veggies,Fresh Vegetables,,
OD1080,Shah,Bakery,Biscuits,,
OD1081,Adavan,Bakery,Cakes,,
OD1082,Ridhesh,Beverages,Soft Drinks,,
OD1083,Yadav,Food Grains,Atta & Flour,,
OD1084,Ridhesh,Oil & Masala,Edible Oil & Ghee,,
OD1085,Hafiz,Bakery,Biscuits,,
OD1086,Ganesh,"Eggs, Meat & Fish",Fish,,
OD1087,Sudeep,Snacks,Cookies,,
OD1088,Vince,Beverages,Soft Drinks,,
OD1089,Aditi,"Eggs, Meat & Fish",Fish,,
OD1090,Roshan,Bakery,Cakes,,
OD1091,Esther,Fruits & Veggies,Fresh Fruits,,
OD1092,Harish,Oil & Masala,Masalas,,
OD1093,Roshan,Oil & Masala,Edible Oil & Ghee,,
OD1094,Sharon,"Eggs, Meat & Fish",Mutton,,
OD1095,Jackson,Snacks,Chocolates,,
OD1096,Ridhesh,Food Grains,Rice,,
OD1097,Amrish,Food Grains,Rice,,
OD1098,Akash,Beverages,Soft Drinks,,
OD1099,Yusuf,"Eggs, Meat & Fish",Chicken,,
OD1100,Aditi,Oil & Masala,Masalas,,
OD1101,James,Oil & Masala,Edible Oil & Ghee,,
OD1102,Arutra,Snacks,Chocolates,,
OD1103,Surya,Fruits & Veggies,Organic Fruits,,
OD1104,Sudeep,Beverages,Health Drinks,,
OD1105,Vince,Oil & Masala,Masalas,,
OD1106,Surya,Fruits & Veggies,Organic Vegetables,,
OD1107,Ravi,Snacks,Chocolates,,
OD1108,Veena,Beverages,Soft Drinks,,
OD1109,Arvind,Fruits & Veggies,Fresh Fruits,,
OD1110,Haseena,Beverages,Health Drinks,,
OD1111,Malik,Snacks,Cookies,,
